month,TigacellID,prob_l95,prob_median,prob_u95,sd
10,3.2_42.25,0,0.012,0.195,0.0572046690015539
10,3.2_42.3,0.002,0.028,0.17,0.0465818441507889
10,3.35_39.5,0,0.01,0.116,0.0372026016332127
10,3.35_39.55,0.013,0.076,0.324,0.0824423574975132
10,3.35_39.6,0,0.011,0.139024999999998,0.0427404445732994
10,3.35_39.65,0,0.012,0.18,0.0569359562358225
10,3.3_39.5,0.009,0.065,0.288024999999998,0.0751951670722847
10,3.3_39.65,0.001,0.015,0.109,0.0306759479961142
10,3.45_39.7,0,0.012,0.092,0.0250976105079921
10,3.4_39.6,0,0.011,0.145,0.0455156101883153
10,3.4_39.7,0.001,0.021,0.133,0.0367427841726708
10,3.75_39.95,0,0.011,0.131024999999998,0.0424958490895366
10,3.75_40,0,0.01,0.112,0.0338138578632756
10,3.85_39.9,0,0.011,0.162,0.047734201131533
10,3.85_39.95,0,0.012,0.154,0.0451377688719584
10,3.85_40,0,0.011,0.123,0.0395382200841246
10,3.8_39.95,0,0.01,0.101,0.0311002977658914
10,3.8_40,0,0.012,0.155,0.0461487018733286
10,3.95_39.9,0,0.012,0.144024999999998,0.0450590089735267
10,3.9_39.9,0,0.012,0.14,0.0442267934769402
10,3_39.25,0,0.011,0.127,0.0399305019010553
10,3_39.3,0,0.012,0.147,0.0444886241288984
10,3_39.35,0,0.011,0.128024999999998,0.0393656087720691
10,3_39.4,0,0.009,0.108,0.0310420423379671
10,3_39.45,0.001,0.018,0.123,0.0349390274216888
10,3_39.5,0.002,0.025,0.156,0.041733816891243
10,3_39.55,0,0.011,0.144024999999998,0.042251547750935
10,3_39.6,0.003,0.032,0.187,0.0519910346711644
10,3_39.7,0,0.011,0.125,0.0373311765995822
10,3_39.75,0,0.012,0.155,0.0461856021201519
10,3_39.85,0.002,0.027,0.148,0.0412718719367965
10,3_41.75,0.013,0.073,0.282,0.0720055943009472
10,3_41.85,0,0.012,0.201024999999998,0.0602745495913952
10,3_41.9,0,0.011,0.156,0.0523366123429045
10,3_41.95,0.004,0.039,0.196,0.0517902749782288
10,3_42,0,0.01,0.133024999999998,0.0446095475403893
10,3_42.1,0,0.011,0.138,0.0474428544858172
10,3_42.2,0,0.011,0.175,0.0500328323491687
10,3_42.25,0,0.009,0.103,0.0311138967229905
10,3_42.35,0,0.012,0.16,0.0507136878252997
10,4.05_39.85,0,0.01,0.128,0.0379375637224997
10,4.05_39.95,0,0.012,0.153,0.0433234728381488
10,4.05_40,0,0.011,0.127,0.0373894579246831
10,4.15_39.85,0,0.012,0.194024999999998,0.0634258938988353
10,4.1_39.85,0,0.012,0.18,0.0558406567293202
10,4.1_39.9,0.005,0.053,0.231,0.0607902585157139
10,4.25_39.8,0,0.012,0.184,0.0582848325397537
10,4.25_39.85,0.004,0.035,0.165,0.0447124577798187
10,4.25_39.9,0,0.011,0.129,0.0376843754869115
10,4.25_39.95,0,0.012,0.176024999999998,0.054900145527674
10,4.2_39.85,0.004,0.033,0.174,0.0475990360016814
10,4.2_39.95,0,0.011,0.142,0.0433447328290609
10,4_39.9,0,0.012,0.194,0.0678510882408658
10,4_39.95,0,0.012,0.151,0.0458847946669179
10,sea_days,273,288,303,8.94441617593964
